customer_id,product_id,quantity,price
7520,5121,5,51.4
14058,7904,9,86.98
33575,9054,1,426.49
2020,5308,5,41.95
43124,9121,4,242.23
5760,2999,1,104.34
15209,2811,2,76.63
29825,5774,2,271.04
46680,3692,4,483.12
58388,9528,4,20.99
8686,4748,7,238.14
74542,9082,9,301.63
38553,7286,1,343.46
73516,6246,2,221.28
25069,5108,8,231.5
89034,1193,8,77.9
43553,8529,7,336.17
29885,7037,8,78.6
25503,3317,7,490.89
63790,2322,7,239.02
1298,3497,10,211.1
33588,6437,10,185.09
35595,6772,4,401.09
57050,2162,2,310.02
79966,6796,9,478.59
30564,5721,5,438.02
68902,9360,3,61.67
52283,2987,6,411.41
89987,94,9,311.43
33301,409,10,290.55
54875,6150,4,331.51
38913,2782,7,180.66
67525,2545,3,433.67
73266,5532,3,410.76
20113,4970,9,175.24
16663,942,1,160.26
31618,8021,2,181.55
78617,1972,8,439.19
33387,5185,9,298.79
5613,453,2,438.28
66002,5152,1,281.28
95560,727,1,104.93
49484,1985,8,218.28
3631,1257,5,259.39
28494,9498,7,437.93
56004,9861,5,115.03
1115,2384,9,128.53
95051,1642,5,363.89
83384,4665,2,162.66
37942,4300,7,437.02
47194,4938,9,197.5
49430,1350,9,229.47
20548,5955,2,45.05
9420,2287,5,252.66
26518,7038,2,226.44
8320,1649,10,399.35
47397,7160,1,367.88
2359,2952,6,235.21
19807,4085,8,18.77
59716,3608,6,370.49
46842,2426,9,115.83
30634,4994,9,119.17
12217,3538,6,394.85
81657,3989,7,206.41
90392,1995,3,53.98
2202,1082,2,86.24
57337,427,10,371.87
92081,2749,5,243.34
95935,56,9,87.14
98366,2725,8,423.86
35192,9485,7,50.97
46912,3287,10,173.73
82149,1685,10,255.81
97382,3267,2,427.83
50149,1620,2,193.78
20338,7237,4,432.39
66307,9010,2,170.22
57561,6135,7,129.34
46172,2461,6,385.51
44541,7322,3,383.19
40320,337,8,419.75
98802,489,9,249.65
77149,7724,8,397.2
65242,4785,7,388.06
66309,1310,4,288.67
30318,2555,9,486.21
54761,4191,1,343.64
27102,5441,9,445.0
5942,9758,1,25.15
65884,7805,4,366.7
22073,797,2,337.81
22284,1234,4,147.93
43671,9195,1,476.38
31362,386,1,213.15
28539,1973,8,328.17
66879,7059,2,269.91
77396,6100,3,157.6
44859,5348,4,40.82
27849,5713,2,56.78
39261,7886,5,103.88
88032,1359,9,177.77
53221,8265,4,204.73
4534,4317,4,357.33
57450,6237,2,331.85
70325,2623,4,237.52
88082,4578,1,242.91
84227,1810,2,180.07
73547,6068,6,225.5
73043,7513,1,467.55
49577,5605,10,459.31
81243,571,2,207.52
55892,5158,9,493.56
82638,5291,9,153.75
82954,8555,5,404.32
8729,4770,4,147.05
41629,9347,5,324.63
22614,6868,8,407.79
33641,2805,2,302.94
71838,7233,9,162.51
34834,34,2,345.12
55407,9629,6,254.18
55307,8969,1,271.5
74917,6410,8,465.11
83455,4463,10,346.44
10310,8959,6,271.15
67041,4796,10,315.81
27118,9787,3,446.48
52211,1684,4,255.37
8421,6756,3,92.19
85235,3491,1,14.39
42939,4135,6,165.49
56283,1522,4,223.17
21611,110,8,125.02
26018,6590,8,205.6
35182,4523,4,334.04
44290,8998,6,306.01
84971,4786,2,347.57
42962,1405,10,301.41
618,3196,1,76.03
18980,6146,10,348.09
40959,6862,6,430.34
16320,5280,3,446.17
84652,7064,9,68.7
76213,5669,8,338.51
48058,1191,8,414.22
4321,198,2,386.24
71697,9567,4,303.33
97521,177,7,265.56
33972,3485,2,351.13
10735,5604,6,243.11
69515,3211,7,412.43
41042,3818,3,461.63
64531,588,3,360.63
91141,1355,9,196.7
67719,9777,10,32.23
59259,372,6,204.46
49683,9222,5,315.58
83733,7572,5,367.9
47514,3868,7,377.3
52583,8524,9,289.21
60269,5880,10,12.61
45610,3662,8,244.17
1412,1497,5,465.01
13159,7703,7,331.77
61454,4348,5,295.94
48723,4723,2,497.83
20377,2539,2,319.79
7142,6751,5,113.73
69667,8094,1,441.54
58100,4433,6,294.54
95286,3901,2,34.95
45419,7973,6,159.92
58122,7233,5,185.31
24943,3152,10,290.06
85154,9110,10,191.47
41882,7393,2,172.08
15392,2115,5,206.23
62581,3331,10,47.15
51274,9098,9,96.21
97130,8528,6,265.21
14194,100,5,248.95
46459,1742,10,275.94
52354,2632,8,175.64
50913,339,1,81.17
1908,7321,6,82.15
53389,7625,1,350.03
59891,4156,10,302.42
64716,172,1,51.9
99764,8594,9,15.69
49981,2216,1,214.86
63396,3013,3,385.88
65440,5754,3,28.3
57394,6762,10,310.4
27448,230,10,165.16
58905,7956,6,491.02
77635,7053,3,164.49
32409,6617,2,71.68
50079,8940,6,179.49
41711,5592,8,42.4
67373,7285,5,367.35
87942,8119,4,217.24
19107,2420,1,109.34
56191,8998,4,426.23
26360,9094,7,215.17
93610,53,8,33.48
22695,1812,4,357.72
629,4250,8,226.97
97963,6650,3,282.22
46701,3018,2,158.48
35802,8397,5,169.34
57278,5658,6,68.64
74694,6837,7,94.37
90247,3942,6,181.47
55342,6311,8,159.73
21667,3420,5,447.25
73152,755,9,490.54
58839,6676,8,291.63
48517,4584,9,119.46
54544,6031,9,84.36
64824,9682,1,385.02
86292,5770,7,53.63
38758,7507,1,333.74
64619,7618,4,244.64
46213,4623,3,166.38
74617,6563,5,17.73
61751,371,3,76.46
1426,3248,9,126.12
39072,3021,2,139.6
38351,3291,7,102.12
35743,6453,1,193.32
11970,720,10,144.11
98725,8208,9,282.04
76346,9071,8,419.26
8617,9482,7,253.85
81883,3239,3,497.74
95010,4290,5,157.38
90458,2692,7,433.83
943,4973,6,390.67
68582,5322,9,498.66
85774,3552,6,360.67
98460,464,10,370.23
144,3602,8,51.54
54724,3234,3,70.49
72719,7528,9,284.04
78035,4427,2,281.12
54411,5042,10,308.41
52331,6918,9,39.81
62485,6438,10,476.56
60668,3299,3,319.89
35212,511,7,497.57
18556,2035,8,178.39
617,9149,9,151.29
34456,2753,8,431.04
84905,2102,10,484.79
65272,7921,5,73.07
57367,7298,1,428.7
46270,7242,2,351.5
51506,941,1,492.81
80960,928,2,161.17
24418,8254,2,37.15
99581,8023,7,131.28
37117,1615,4,221.03
3872,1566,9,481.54
20578,602,6,160.23
33042,2444,3,304.46
14375,3389,6,449.35
35765,7423,10,468.17
59434,6599,2,248.74
71037,3048,3,159.55
92494,8705,4,361.11
26201,5172,2,428.34
54948,3455,3,481.02
43431,2127,6,304.14
67870,9683,8,147.97
994,276,8,491.63
3736,8384,7,159.88
76735,1383,2,409.09
84359,1635,5,259.75
89753,6865,7,192.32
98386,7684,6,211.21
37744,4107,2,480.14
76021,4929,4,397.25
14082,4996,8,294.93
90081,1931,8,380.62
56396,4820,2,449.77
69105,6095,1,476.36
23779,5424,3,468.53
69836,7247,7,325.88
7106,9979,1,231.72
23685,9777,2,308.67
28454,4523,4,438.72
35582,3417,4,18.09
72589,5174,6,232.14
53505,8640,1,374.65
18495,7995,5,46.47
18362,3132,2,481.08
3024,6239,3,339.64
39874,2061,10,98.46
12449,1755,1,107.14
35843,1729,4,232.94
32177,1674,4,329.68
1695,4534,6,72.38
8329,5902,7,146.63
67082,8995,7,402.8
28526,9033,8,434.19
74410,631,2,202.28
23271,7348,2,421.84
71820,8613,1,301.74
76181,729,1,341.04
17626,4070,2,38.59
25796,8034,3,44.91
74678,4962,7,413.24
43311,1053,6,25.5
7170,5175,9,432.84
40318,1758,9,88.57
87444,9321,9,57.07
45285,5266,2,475.7
19505,8694,7,433.08
5391,509,5,145.19
630,4967,6,23.93
13229,3087,10,80.04
75752,532,9,148.03
2159,9350,4,441.42
36581,4731,7,341.27
58405,6028,4,463.59
22037,3354,1,317.91
16477,3748,6,16.5
15986,127,3,411.05
61519,9239,9,52.24
12466,5138,7,232.27
22249,5952,3,314.22
523,958,5,397.18
6253,9871,5,39.47
92256,8155,4,58.84
26595,3107,3,218.06
13623,3330,1,292.97
14135,7858,7,492.85
74024,4587,2,477.53
12812,1683,7,377.33
71066,5023,7,73.73
69812,2852,10,100.07
8743,8667,2,479.19
95535,2529,10,400.66
48051,8916,9,415.69
60824,3092,8,69.47
36878,9096,1,489.6
99414,6607,10,73.2
40934,8812,8,417.26
65921,3444,2,83.02
42279,9024,10,184.96
19503,6608,1,175.28
30567,1426,6,182.12
14192,2441,8,468.08
84854,518,8,43.48
80649,371,5,22.85
12241,4537,5,411.41
92375,8769,8,117.62
10601,9166,1,184.42
96688,6445,2,337.74
68489,4409,1,409.04
93690,4125,8,74.38
34622,6976,9,260.85
43648,760,7,236.14
73084,4003,2,472.94
19536,8193,3,455.65
51239,3751,7,375.24
45961,5864,7,170.66
80210,5609,6,183.58
2318,4835,2,36.5
74839,5418,5,74.31
40674,2518,4,247.47
60176,8971,1,340.42
66984,2758,3,403.55
21367,2978,1,242.08
30705,8686,3,359.3
70774,5485,9,492.4
29357,7913,7,287.26
31177,8355,8,260.55
63445,5596,5,479.71
64477,1502,10,246.78
58027,5939,1,449.25
34056,3376,2,486.64
38025,4183,4,200.11
20084,8506,4,115.41
17624,8478,5,294.69
27713,7852,3,182.73
27929,4335,4,67.27
97041,9286,1,60.66
94393,1583,8,440.73
6288,8175,2,402.02
83838,5829,8,411.92
45873,9280,9,349.16
25032,4009,2,144.33
57434,1057,3,464.86
58647,6620,6,78.27
87128,2316,1,175.53
21480,3384,3,162.51
71053,9096,10,496.94
262,1404,7,75.8
45505,8215,1,146.88
55543,4829,10,481.5
71487,4412,6,319.06
85326,2842,7,445.5
51823,645,5,463.56
24807,328,5,320.49
85124,8007,1,24.92
87764,9403,5,434.69
27309,4366,3,468.92
47181,3385,4,297.82
45318,8943,10,65.59
72485,2971,9,337.67
29963,8869,3,351.48
57222,5036,10,336.54
55325,2822,8,224.18
15750,5505,8,269.58
75728,2695,1,410.88
48268,2963,2,94.75
63040,9511,8,372.8
40008,7909,10,389.3
89788,5096,3,181.69
15246,8941,9,124.37
52834,9638,6,331.17
68455,9986,1,161.56
67779,798,1,294.97
63539,3624,10,470.67
3995,8440,4,382.05
90845,354,5,368.97
20337,1361,9,482.89
80829,4389,8,30.45
31313,2358,4,195.49
40098,2025,9,56.15
21031,4104,9,370.33
8481,8331,10,445.65
27411,8651,10,51.6
64527,7371,6,202.99
8284,2264,7,182.22
10494,8922,2,305.67
92371,6049,4,53.71
46015,8822,4,12.81
67268,9095,3,89.3
4823,9410,4,271.5
57359,372,3,439.56
17649,8427,3,414.35
18980,9069,4,448.05
96573,1082,6,287.4
94510,9077,2,129.9
24611,7410,3,260.41
98332,9067,9,196.12
98472,1180,6,280.04
18512,7496,4,175.26
20373,14,4,122.39
24301,9824,6,296.79
93939,4036,9,340.5
63523,8749,5,492.63
64719,6670,1,453.25
98913,8897,10,257.23
47350,828,3,439.68
8714,3629,10,394.6
23139,4655,8,155.03
99435,1562,1,364.02
51385,6140,9,198.87
76989,9339,2,197.94
17464,1755,3,67.97
51709,7878,8,26.09
11628,6912,9,242.73
37478,1990,3,445.11
91708,3266,9,490.11
55341,3431,9,327.75
5817,1250,5,271.91
61479,2986,6,313.57
39329,3113,4,350.04
53659,5788,9,246.67
38209,7867,10,483.45
37041,1567,5,185.38
8637,8970,6,297.64
13187,2041,5,303.26
76561,87,7,455.65
58042,1934,10,80.79
46429,847,10,241.73
64332,4159,3,363.72
11625,9644,1,123.4
58830,5281,5,411.75
96157,360,2,230.29
56282,105,5,193.79
94182,4439,1,291.73
449,8406,1,409.36
88161,299,10,131.79
76690,9799,7,386.98
88281,9793,10,380.47
56720,1875,8,402.82
8450,7014,10,50.32
78785,113,10,153.71
93872,6200,10,482.21
93903,4674,10,326.73
63780,5534,7,48.3
1970,6382,3,241.66
91323,7552,6,207.45
94148,4086,3,178.91
77126,2027,5,328.6
82196,4691,1,277.43
7356,1966,8,212.22
42949,6460,2,235.95
3112,462,5,273.49
2528,6751,1,347.34
99820,4950,9,228.88
23540,3335,5,326.77
64265,5573,9,17.67
95892,3936,4,50.6
27368,4346,1,457.81
72149,8178,8,448.25
39369,2758,5,490.72
68449,7051,7,137.16
20029,5851,9,66.45
18038,6494,3,77.12
96617,4295,9,274.97
43718,2902,8,450.29
48711,9245,10,463.71
45346,6399,4,372.41
87531,5135,6,14.24
42915,7941,9,281.42
69799,402,6,61.56
17985,8710,6,177.02
45215,307,9,73.78
2277,188,1,244.67
22882,2670,7,495.46
59489,1402,2,283.53
25969,4720,4,466.51
46780,4507,6,424.25
36284,5996,1,211.24
57831,6475,4,143.43
30466,3718,5,266.04
13361,9822,4,39.41
58084,8983,6,280.6
87677,7862,5,307.13
26704,9785,10,217.26
98687,4523,10,330.98
77219,6814,7,440.82
91816,7535,2,476.63
65331,6442,6,391.34
70418,3310,7,385.83
26574,853,5,435.09
2949,8229,8,386.24
52651,3028,3,223.8
57662,4730,4,489.76
82418,7901,1,79.66
52826,4005,4,61.04
5967,6827,2,483.8
74917,347,6,380.19
41262,3309,5,191.21
49367,2897,4,215.96
9047,2520,10,129.84
16358,649,1,323.46
85972,8427,10,158.98
59446,3315,1,167.27
49757,8631,8,341.63
5095,9343,2,64.75
51425,1031,3,235.66
50173,2568,6,471.83
34780,4652,10,438.72
94540,9548,2,329.83
20620,6405,6,215.05
7138,7146,6,400.6
49202,710,6,496.37
56590,2335,2,73.72
30548,6186,7,137.47
57578,6114,3,347.69
90281,2289,9,155.41
96692,3934,7,60.03
79969,4098,7,388.76
65001,9946,5,361.11
92477,6702,6,167.35
52892,7247,1,381.83
57264,2967,8,160.46
41544,9592,5,275.18
42979,8361,9,424.98
98845,6602,10,168.14
61848,9740,8,23.83
570,9201,3,475.03
73972,2146,7,138.74
21686,2753,10,306.08
8093,6936,8,254.45
32686,5352,2,399.14
57808,6449,8,365.18
44912,3301,2,148.24
45126,3386,4,82.38
39968,3693,7,362.5
71639,9059,9,130.16
88243,2264,2,172.82
22041,6082,6,172.52
35280,4217,2,376.07
31332,9820,9,347.99
52745,2909,9,487.71
67841,7101,1,479.91
73413,8993,8,86.15
93987,5442,5,147.8
59469,4171,2,289.74
65815,5996,5,139.49
74319,7731,1,333.29
77152,807,3,81.38
97961,9887,1,288.37
69799,6715,7,179.3
94167,6435,1,420.39
95328,2359,7,97.3
40794,5309,6,72.88
2114,7122,3,228.38
63532,3701,2,319.12
15074,7740,8,492.64
67631,5561,1,408.54
26919,9336,10,362.91
67281,7480,3,196.91
9612,9554,7,146.26
4315,9898,7,118.48
8661,1654,10,45.62
46392,949,10,189.07
42599,2339,6,413.43
32170,6810,3,191.53
62291,7895,10,166.25
26270,7240,9,337.69
8777,3026,10,275.89
23273,6770,2,46.37
68518,1241,6,320.86
13209,9069,5,202.25
48276,7566,8,251.73
97933,3167,10,358.28
72471,4762,10,243.51
90389,3658,1,334.05
78481,9252,4,172.66
75469,1923,8,301.52
79578,6138,4,266.29
2024,3452,5,107.63
52848,6124,1,485.49
80538,4379,8,319.03
62422,9281,6,206.23
70175,4392,6,406.15
45804,4660,5,169.82
81792,3172,7,406.33
61066,1170,4,423.59
81994,888,5,110.67
31417,495,6,319.44
79306,979,5,147.68
51618,6949,6,278.37
51577,1663,5,480.18
14124,9714,6,54.17
73790,3199,1,231.94
69572,4940,7,114.18
18568,4045,5,238.61
53219,3247,9,426.51
12387,1328,4,279.32
80531,5416,1,150.44
40939,7344,5,311.99
74593,4048,4,131.69
58594,1183,1,115.32
4731,9226,9,380.76
17504,3642,1,413.7
14574,3073,9,313.67
67223,6384,1,173.42
68359,4262,7,275.87
22799,7825,9,256.46
87327,1968,3,308.68
42909,5356,7,54.93
22722,1085,8,119.89
79013,4266,10,244.63
60876,7587,4,152.52
98872,3547,3,23.85
41731,9201,7,215.93
22345,8281,3,358.38
5066,6100,1,354.46
58408,3511,10,405.35
84600,3802,4,203.1
58098,3016,9,428.89
94553,4272,10,188.46
26928,9806,4,38.67
88994,4727,4,268.81
29625,1217,7,419.96
53550,9129,1,411.77
89638,2189,7,256.67
80782,113,2,201.87
71202,6257,10,18.39
35835,4900,1,367.5
57593,7864,10,326.2
93227,663,7,297.11
9572,4019,2,229.21
48802,8551,5,196.1
92094,8547,7,418.68
61015,4084,4,243.16
54449,6174,1,233.03
27167,8438,4,416.08
96373,946,1,29.87
95973,7590,2,285.07
94448,2062,1,76.41
85872,7572,2,308.24
36321,6702,4,494.53
22907,5794,1,380.23
17304,9670,4,488.76
91256,6433,2,347.84
83481,2445,9,402.03
31992,9263,1,32.87
3134,2275,3,303.98
26244,638,3,161.83
46661,3503,7,85.55
79956,4724,9,493.28
47938,9561,1,31.75
80423,8336,4,325.21
36556,285,9,123.21
32139,8135,9,156.04
38183,6486,10,137.67
97408,5292,4,246.94
80909,1537,3,126.17
95253,4189,7,496.93
95587,8753,5,41.35
9677,2648,7,482.74
29611,6435,3,167.74
39121,4486,1,153.45
59499,813,8,414.9
47818,2483,2,451.61
86071,7819,10,48.57
9208,7073,6,400.78
68585,4359,6,427.94
88282,5242,5,21.47
2165,6978,8,250.53
37612,5555,4,290.79
31581,1810,7,343.59
87206,5777,8,97.96
21797,4111,9,437.08
43757,122,7,171.66
60733,8082,9,193.89
26819,9989,9,418.87
31153,5903,3,127.55
40031,9773,10,345.41
94522,1888,4,393.96
4372,9057,2,269.16
90228,3183,10,480.96
36047,6930,1,150.09
58823,7482,7,22.17
37950,9044,2,301.41
27882,5352,1,277.16
64985,8869,4,258.52
17620,569,2,176.42
5647,9653,3,227.16
21507,5896,3,129.5
99832,2336,5,40.39
17794,9191,4,495.65
34186,1529,8,114.13
70402,3158,10,249.15
66859,5515,5,37.2
141,9627,6,378.34
89843,7471,5,71.39
95986,4603,4,63.08
31836,9134,2,242.62
83336,4253,2,290.54
61025,7122,9,193.51
53093,3971,1,242.49
40902,1085,1,115.05
6141,2261,2,184.95
53228,3221,2,167.41
50053,8305,8,384.41
58055,5265,9,298.65
24866,2248,2,244.43
79736,2253,9,495.23
15879,1380,7,279.71
76400,2815,6,82.57
59546,2019,3,492.1
7037,9,3,309.84
38447,1666,7,220.27
56558,7350,9,156.51
68290,5575,6,405.04
67319,5666,3,373.88
30088,7557,3,46.43
62230,8267,2,61.35
72042,5520,9,70.74
54571,892,7,473.6
2583,5508,6,469.38
3442,2254,5,102.46
96537,8965,1,42.96
1038,5442,6,42.48
24364,5573,2,119.95
44153,9283,8,437.39
9699,7768,6,398.37
702,7867,4,213.9
12159,8728,7,439.47
80826,4618,7,162.75
46140,3401,4,91.7
87498,5501,7,369.41
98329,2874,3,371.14
3349,1681,5,434.38
56716,7544,6,13.07
80509,9141,5,318.24
87819,894,5,142.66
85373,2022,3,300.98
58775,8415,5,263.42
34860,4150,8,82.74
40780,2262,5,421.54
99687,7135,4,74.04
12325,4682,9,98.72
58691,2223,2,255.86
25488,2746,1,96.79
79364,9264,8,275.01
35800,6252,4,133.79
69764,1449,2,419.82
70265,9882,3,104.88
81477,2102,7,475.96
80756,9094,2,451.22
23125,5790,3,286.0
28791,359,1,148.65
91783,8465,4,20.92
83200,485,6,308.19
46031,8298,9,382.5
66626,5385,8,135.06
68430,3053,6,91.54
23726,7675,1,364.91
12176,5106,3,234.94
62853,5317,7,433.19
52692,2573,4,39.79
75012,4051,2,53.01
74692,5114,1,346.46
47139,4230,9,29.23
8713,4660,10,288.75
1977,9927,10,32.11
78565,8975,10,203.16
98634,1240,9,229.76
63700,8268,10,278.85
23379,9569,6,104.73
48787,62,10,454.23
15041,5415,3,360.69
95297,5447,3,135.48
37065,9229,4,436.24
86123,5233,2,17.69
53012,2656,10,117.08
9726,2703,6,389.35
46965,1465,6,74.48
45494,938,10,263.3
43974,2556,3,136.54
65493,5487,7,28.83
99856,2044,2,76.48
88943,1001,6,215.37
761,2463,8,435.45
76208,5393,7,22.04
55688,9223,4,268.3
58382,749,5,315.07
2367,8930,6,493.99
17820,8388,1,457.85
35520,8989,8,168.89
33957,7354,2,16.45
70463,2005,3,33.48
587,539,8,126.31
23727,8920,2,358.78
80235,4026,8,41.2
70501,7008,3,354.14
43532,4880,2,330.05
49758,2663,7,27.76
59345,1303,5,471.22
19687,6895,8,299.96
20899,5686,5,496.69
87561,5297,2,445.86
92847,3040,10,28.73
7658,9165,6,321.58
84565,5260,7,97.3
25271,9304,5,343.89
45706,5659,3,244.75
28121,7185,2,79.68
26917,8494,7,256.3
73537,3870,4,273.73
6844,5746,2,421.35
28743,8019,9,259.3
51460,4971,1,250.61
93966,6438,1,254.82
44838,8200,8,266.75
6777,6856,9,408.81
70754,8952,8,389.1
77123,1069,2,300.96
71544,290,4,294.83
39218,3897,7,415.54
10779,2508,6,432.37
44704,2191,9,353.02
68723,3709,1,287.99
85620,2735,10,305.51
57349,6174,2,137.23
2815,842,7,292.43
49414,3253,4,164.32
70975,5473,7,185.1
37414,8761,4,296.29
91671,5058,6,11.33
1056,4093,7,143.72
51751,6761,7,181.01
61332,6264,8,297.87
10059,6310,1,76.67
81998,664,4,100.82
98578,4502,3,260.08
41336,1002,10,451.0
62284,8864,8,156.66
1017,9799,7,215.42
3648,7345,6,197.37
83764,4349,7,443.72
31473,1314,3,130.27
10583,776,6,50.3
88624,8329,9,186.56
39698,8871,1,239.98
91491,230,2,474.01
67379,4991,7,170.36
98152,360,5,318.99
50060,6274,7,172.24
14481,644,7,224.9
67450,4192,2,52.19
52565,8352,3,142.42
3091,3700,6,57.74
65876,83,2,150.72
66821,173,6,496.02
61577,3063,9,184.59
18904,1241,9,382.21
82065,1779,10,408.51
20567,3861,5,416.41
643,43,10,269.9
24358,7714,9,203.44
10418,4650,8,67.39
64939,6898,7,316.02
61000,651,10,364.04
7167,8817,9,233.85
70346,3366,8,409.59
57414,5465,10,298.42
62475,5644,1,297.39
7161,4906,10,211.08
81536,7902,2,155.72
65124,8710,7,318.38
22379,551,2,72.02
15542,4399,9,159.46
46060,5531,4,115.53
52716,8676,9,157.7
20860,3087,10,328.34
55988,8903,5,246.49
67809,3428,4,234.81
24172,3303,10,240.76
33699,5810,4,140.0
38148,7367,5,137.19
35281,5273,8,278.3
24605,9920,7,309.82
17676,4772,6,249.62
55901,2765,4,210.42
37213,2306,6,216.44
26996,4802,7,40.75
56707,1720,9,140.27
46013,2399,6,175.92
16050,9521,3,230.54
58733,7468,9,326.31
36542,7333,3,420.95
51297,1302,9,99.09
38044,4327,8,450.14
82529,2293,9,116.23
7887,5836,4,387.63
90690,128,5,159.58
75921,5995,7,64.25
9694,5794,6,324.41
49731,2209,6,384.37
7931,131,5,420.17
77371,2103,1,485.4
33241,7560,1,438.69
32305,2666,1,90.43
56585,8679,6,258.02
15232,4298,3,46.61
86492,9795,2,138.86
12442,8289,1,314.55
10949,9648,10,156.94
88306,486,4,48.03
87640,8117,10,236.64
5036,3822,3,45.19
30715,3623,5,71.27
53257,3916,2,370.13
64626,5492,6,293.77
8535,131,1,485.33
12517,1860,5,148.85
86271,6142,6,115.78
47003,3492,1,215.55
66981,5697,10,113.45
54962,8381,7,266.11
7535,7092,9,375.49
59064,1109,9,175.18
98087,7900,5,17.32
39001,6467,2,114.92
87813,8366,6,135.87
5192,2017,6,64.47
95525,7758,8,370.37
86523,4067,6,162.31
55740,2341,3,222.2
53325,6499,10,92.37
61959,5831,2,30.02
97170,6656,8,275.7
32228,6425,2,51.04
41995,7469,8,21.4
39577,431,10,187.36
93193,4968,5,333.82
60058,9064,8,252.14
66912,5322,6,37.57
31034,593,4,276.77
64165,4816,9,233.41
86071,4320,2,463.17
11796,8315,5,160.92
81171,9227,3,401.05
97058,6361,10,90.36
9520,6400,1,440.02
82779,1143,1,287.14
62362,1603,3,67.99
67273,3711,9,320.62
73985,7356,6,249.81
16,2607,5,274.25
62800,1032,1,450.61
7045,4545,7,41.59
2529,3895,5,428.83
76182,2807,7,318.05
87023,2736,9,84.55
26708,5786,4,324.55
52914,4809,1,249.05
9823,3363,7,113.14
7324,5716,2,211.08
31563,3034,4,326.4
5425,3423,8,453.64
56314,5,10,486.11
51487,5999,6,491.46
28430,8475,4,54.37
11849,903,7,148.71
7072,7763,2,149.82
73085,8314,2,176.55
4785,888,8,439.05
34148,7067,2,231.25
35547,6296,7,45.65
53421,5560,6,306.01
9684,4055,5,205.12
91592,8482,6,261.95
50748,7572,9,257.54
27806,2400,8,66.08
52839,8962,2,209.14
84008,9911,7,394.0
67897,9251,6,453.52
2533,3151,10,309.85
45100,7972,5,287.67
87895,9642,4,303.3
34959,239,7,481.53
30056,2076,1,17.41
4303,5785,8,465.66
40259,629,3,79.5
21207,1745,5,447.17
49150,8799,10,107.81
96484,9003,9,34.4
69584,7340,8,34.95
81918,9142,1,298.84
54171,4705,3,367.79
54513,3386,6,112.07
11384,6050,1,304.51
55176,8661,5,308.36
27572,3145,2,25.83
60761,3957,4,371.32
70524,8180,9,49.78
72458,3602,3,462.91
23248,2692,2,145.43
47074,821,5,152.21
34826,7149,6,311.16
23118,8774,9,301.42
66747,6936,10,408.44
26287,5135,2,214.61
98553,8879,5,440.99
68640,8610,4,175.49
70121,8615,3,499.16
98521,7607,9,48.28
76916,7792,7,231.68
28055,6637,5,294.0
93384,7317,9,325.96
52737,623,3,228.69
9371,9284,1,382.16
77794,3014,10,271.66
258,6363,7,472.09
99145,6236,4,336.28
73194,7228,1,399.65
65361,9919,4,158.71
75529,6204,1,394.29
85342,7747,10,149.83
15213,9868,7,48.06
52664,8746,1,456.7
27886,2192,1,383.69
11685,5848,6,24.92
19683,1411,6,176.19
70468,9194,2,339.76
26185,66,9,410.97
46393,760,4,376.94
42691,1550,8,216.73
68005,6570,10,314.76
50124,2784,6,131.36
7009,6340,2,17.32
94771,8802,6,135.94
30401,7642,1,166.58
88346,2222,9,147.95
75061,5637,9,276.31
50021,349,4,126.26
94000,831,9,297.19
94307,1360,4,112.15
92554,8616,5,328.56
36154,4589,8,391.95
51971,6974,7,72.94
87731,2348,1,291.12
84187,7279,1,470.87
31747,1087,5,55.95
90663,8815,5,86.94
94948,9980,10,181.06
80856,6300,4,357.65
67204,7389,7,117.53
72377,6729,7,91.29
52760,3501,10,288.94
76713,5516,1,223.69
31127,5328,1,389.35
65047,9355,6,159.68
80467,2422,2,151.17
70811,8819,1,393.07
66607,3949,8,191.77
85477,3914,5,399.77
5161,3663,7,466.7
58575,9093,8,223.71
47202,5339,4,217.18
78066,7644,1,155.39
84927,6434,5,228.97
31498,6509,7,272.02
76818,1877,5,118.38
83032,30,2,249.2
55203,3133,6,185.38
65180,9055,2,272.06
54206,5957,3,489.94
46872,8696,1,68.37
32114,6455,2,421.47
59803,2894,4,30.51
60861,7503,10,16.92
31805,1097,5,89.54
7722,7812,3,431.44
84452,1558,10,192.06
78373,7903,9,289.25
25919,4930,2,244.75
62874,6510,2,254.47
88425,5989,8,264.2
88273,5392,3,131.84
74697,3925,2,201.74
23314,3248,1,279.22
42121,1111,6,469.89
92417,9491,3,303.21
95841,5678,3,192.71
59400,3376,8,317.03
74540,2059,3,493.4
81920,556,5,265.22
20416,4743,3,10.21
28667,7902,5,336.12
94350,6071,3,52.11
98649,2012,2,156.23
50024,7754,1,466.37
54393,595,7,88.79
34540,4913,1,457.27
54295,1641,4,124.03
73128,2969,3,177.65
32371,1492,10,287.45
11690,1705,8,192.42
74743,8524,7,266.08
85303,7589,4,161.86
16030,7876,10,190.69
45316,222,4,68.8
12313,2950,2,51.54
83174,2690,6,389.81
14107,5439,6,86.88
12804,4077,6,88.44
26440,5832,7,17.64
63448,2655,5,217.15
61650,968,1,428.56
14720,9933,4,426.78
50136,5304,2,468.09
1685,1855,3,146.02
77178,5699,1,94.27
85979,5905,2,280.21
44525,7834,1,198.11
94091,5709,4,457.11
19953,7178,6,392.02
26953,7216,1,276.45
88772,8523,4,270.87
33533,9755,5,434.93
91771,7304,1,251.47
